TIME(2023/11/07 10:41:09.385),FPOGD,FPOGID,AOI,
41.90540,0.18732,167,ST-Full,
42.17297,0.18036,168,,
42.28009,0.10040,169,,
42.40051,0.09369,170,,
42.44720,0.03992,171,,
42.68414,0.14319,172,ST-Full,
43.07764,0.38660,173,ST-Full,
43.34534,0.22107,174,TT-Full,
43.46582,0.11383,175,TT-Full,
43.87439,0.38153,176,,
44.18304,0.12073,177,ST-Full,
44.39069,0.20093,178,ST-Full,
44.57117,0.17377,179,ST-Full,
44.71893,0.14111,180,ST-Full,
44.95953,0.11353,181,,
45.13416,0.16797,182,,
45.25494,0.09454,183,,
45.56934,0.14771,184,TT-Full,
46.25287,0.67676,185,,
46.42688,0.04675,186,,
46.70825,0.25452,187,,
46.80188,0.08673,188,,
46.90918,0.08032,189,,
47.04974,0.11365,190,,
47.64563,0.24768,191,TT-Full,
47.94751,0.29474,192,TT-Full,
48.23553,0.26166,193,,
48.63019,0.38794,194,,
48.81140,0.09357,195,,
48.92517,0.10730,196,,
49.05902,0.10712,197,,
49.31378,0.16748,198,,
49.40027,0.07977,199,,
49.74939,0.12067,200,,
49.80945,0.05359,201,,
50.19116,0.13422,202,TT-Full,
50.47913,0.28125,203,,
51.04828,0.56262,204,TT-Full,
51.25598,0.20081,205,TT-Full,
51.57129,0.28876,206,TT-Full,
51.83191,0.09332,207,,
52.03949,0.05963,208,,
52.28101,0.13129,209,TT-Full,
53.65399,1.36633,210,,
54.06982,0.38898,211,TT-Full,
54.35046,0.23431,212,ST-Full,
55.09436,0.73651,213,ST-Full,
55.32202,0.09821,214,TT-Full,
55.53729,0.14801,215,,
55.59003,0.02710,216,,
55.81134,0.05383,217,,
56.21942,0.16040,218,TT-Full,
56.32660,0.10040,219,TT-Full,
56.53424,0.19995,220,,
57.14429,0.60291,221,,
57.39844,0.20746,222,ST-Full,
57.62622,0.22083,223,ST-Full,
58.06165,0.42877,224,ST-Full,
58.27631,0.16748,225,TT-Full,
58.74457,0.46222,226,TT-Full,
58.91943,0.10718,227,ST-Full,
59.11981,0.19373,228,ST-Full,
59.22083,0.09387,229,ST-Full,
59.42157,0.11432,230,,
59.49518,0.06696,231,,
59.63580,0.09375,232,,
60.01770,0.26904,233,TT-Full,
60.13824,0.11389,234,TT-Full,
60.31891,0.09357,235,,
60.58008,0.25421,236,,
60.66748,0.08075,237,,
60.76752,0.09375,238,,
60.85522,0.08063,239,,
61.11615,0.25452,240,,
61.27679,0.13373,241,,
61.49115,0.10742,242,,
61.58490,0.02637,243,,
61.71967,0.08746,244,,
61.79950,0.07404,245,,
62.11438,0.14771,246,TT-Full,
62.44275,0.32202,247,TT-Full,
62.66992,0.12006,248,,
62.75732,0.08014,249,,
62.98505,0.22101,250,,
63.33362,0.34161,251,,
63.60156,0.13580,252,TT-Full,
63.97662,0.36859,253,TT-Full,
64.35126,0.14703,254,,
64.51251,0.11389,255,,
64.59943,0.06055,256,,
64.72028,0.09412,257,,
64.81390,0.08722,258,,
65.05499,0.21429,259,,
65.20245,0.10101,260,,
65.31604,0.10748,261,,
65.45697,0.11414,262,,
65.50385,0.03986,263,,
65.66467,0.13397,264,,
65.79175,0.12097,265,,
65.83838,0.03979,266,,
66.07275,0.14697,267,TT-Full,
66.39478,0.31537,268,TT-Full,
66.67590,0.25476,269,,
66.78308,0.02045,270,,
66.86322,0.07349,271,,
67.02423,0.13391,272,,
67.18176,0.15082,273,,
67.29883,0.08746,274,,
67.40594,0.08008,275,,
67.50000,0.08765,276,,
67.65424,0.14758,277,,
67.80804,0.10712,278,,
68.01575,0.08032,279,,
68.12915,0.10675,280,,
68.22308,0.08673,281,,
68.38391,0.13367,282,,
68.48444,0.09381,283,,
68.58502,0.09430,284,,
68.67194,0.08014,285,,
68.89972,0.10046,286,TT-Full,
69.05377,0.14740,287,TT-Full,
69.19440,0.11420,288,,
69.38171,0.10040,289,,
69.55640,0.14789,290,,
69.67676,0.09375,291,,
69.97839,0.08728,292,,
70.11176,0.08704,293,,
70.18542,0.02686,294,,
70.34625,0.09369,295,,
70.66089,0.08728,296,TT-Full,
70.82214,0.15436,297,TT-Full,
71.02948,0.18097,298,TT-Full,
71.46490,0.40869,299,,
72.26184,0.14099,300,TT-Full,
72.98523,0.71698,301,TT-Full,
73.56812,0.55591,302,TT-Full,
73.80975,0.23505,303,TT-Full,
73.98376,0.16730,304,TT-Full,
74.80792,0.77728,305,ST-Full,
75.14313,0.28906,306,TT-Full,
75.38391,0.13422,307,,
75.49756,0.08679,308,,
75.58496,0.08063,309,,
75.74554,0.11401,310,,
76.03369,0.20111,311,TT-Full,
76.16760,0.12750,312,TT-Full,
76.38843,0.13397,313,,
76.57605,0.16077,314,,
76.73792,0.09503,315,,
76.94464,0.18134,316,,
77.08490,0.09387,317,,
77.19867,0.10669,318,,
77.27264,0.04663,319,,
78.09027,0.46960,320,TT-Full,
78.29724,0.20087,321,TT-Full,
78.57220,0.12738,322,,
78.64575,0.06671,323,,
78.89343,0.16071,324,,
79.04871,0.14758,325,,
79.18817,0.11395,326,,
79.30255,0.08740,327,,
79.41608,0.08685,328,,
79.62347,0.14014,329,,
79.73743,0.04645,330,,
79.88525,0.02014,331,,
80.01251,0.08075,332,,
80.16632,0.12750,333,,
80.49457,0.14069,334,TT-Full,
81.23785,0.73700,335,TT-Full,
81.48560,0.08038,336,,
81.59430,0.10211,337,,
81.72095,0.10107,338,,
81.90765,0.16034,339,,
82.16919,0.17358,340,TT-Full,
82.66486,0.48901,341,TT-Full,
82.91296,0.22168,342,ST-Full,
83.06689,0.14777,343,ST-Full,
83.28076,0.10663,344,,
83.39484,0.10681,345,,
83.57642,0.11353,346,TT-Full,
83.73004,0.14685,347,TT-Full,
83.94440,0.20764,348,TT-Full,
84.11139,0.16028,349,TT-Full,
84.31934,0.12036,350,,
84.48035,0.13434,351,,
84.61426,0.12744,352,,
84.67432,0.03387,353,,
84.80853,0.10736,354,,
84.95581,0.08069,355,,
85.15015,0.08704,356,,
85.26404,0.08710,357,,
85.37122,0.08044,358,,
85.50488,0.10712,359,,
85.59894,0.08716,360,,
85.75262,0.12701,361,,
85.79980,0.02039,362,,
85.96039,0.09344,363,,
86.06781,0.10077,364,,
86.21460,0.07977,365,,
86.36255,0.10071,366,,
86.53662,0.02716,367,,
86.81793,0.03339,368,,
86.91846,0.03387,369,,
86.98480,0.01996,370,,
87.11957,0.10712,371,,
87.20587,0.07971,372,,
87.25342,0.02026,373,,
87.50098,0.01947,374,,
87.55487,0.02734,375,,
87.72852,0.06647,376,,
88.57947,0.08069,377,,
88.68683,0.08044,378,,
88.94104,0.10779,379,TT-Full,
89.06238,0.11487,380,TT-Full,
89.69775,0.62750,381,TT-Full,
89.95245,0.14716,382,,
89.98615,0.02661,383,,
90.31415,0.08014,384,,
90.38776,0.02631,385,,
90.50159,0.08649,386,,
92.12360,0.06744,387,,
93.32880,0.71692,388,TT-Full,
93.63025,0.27502,389,ST-Full,
93.93176,0.29480,390,ST-Full,
94.13257,0.19421,391,ST-Full,
94.49432,0.35529,392,ST-Full,
94.70142,0.20038,393,ST-Full,
95.21722,0.50854,394,ST-Full,
95.35846,0.13452,395,ST-Full,
95.51245,0.14758,396,ST-Full,
95.78693,0.26758,397,ST-Full,
95.95496,0.16113,398,ST-Full,
96.16223,0.20105,399,ST-Full,
96.38293,0.21417,400,ST-Full,
96.67792,0.28790,401,ST-Full,
96.93256,0.24786,402,ST-Full,
97.14020,0.20062,403,ST-Full,
97.41443,0.26764,404,ST-Full,
97.58228,0.16125,405,ST-Full,
97.88977,0.11987,406,ST-Full,
98.15741,0.15997,407,,
98.24609,0.08112,408,,
98.43903,0.04700,409,,
98.50623,0.03979,410,,
98.62000,0.08716,411,,
98.73395,0.04651,412,,
98.89496,0.09357,413,,
99.04205,0.10052,414,,
99.35712,0.10724,415,TT-Full,
99.53125,0.16748,416,TT-Full,
99.90662,0.36865,417,TT-Full,
100.14752,0.21436,418,ST-Full,
100.38214,0.22827,419,ST-Full,
100.60272,0.21442,420,ST-Full,
100.92401,0.29395,421,ST-Full,
101.75537,0.82379,422,ST-Full,
102.11700,0.35498,423,ST-Full,
102.72681,0.40234,424,ST-Full,
102.96100,0.22766,425,ST-Full,
103.83826,0.87054,426,ST-Full,
104.09924,0.25403,427,ST-Full,
104.57544,0.20776,428,ST-Full,
104.90369,0.32172,429,ST-Full,
105.26526,0.31482,430,ST-Full,
105.41217,0.12012,431,ST-Full,
105.66650,0.24756,432,ST-Full,
105.99487,0.32159,433,ST-Full,
106.31635,0.13361,434,ST-Full,
106.69873,0.37561,435,ST-Full,
107.04034,0.33496,436,ST-Full,
107.24121,0.17450,437,ST-Full,
107.42163,0.15363,438,ST-Full,
107.66309,0.21442,439,ST-Full,
108.08478,0.41461,440,ST-Full,
108.77521,0.68323,441,ST-Full,
109.03632,0.25439,442,ST-Full,
109.16333,0.12018,443,ST-Full,
109.45178,0.28180,444,ST-Full,
109.80713,0.34863,445,ST-Full,
110.18860,0.37512,446,ST-Full,
110.37610,0.14069,447,ST-Full,
110.46936,0.08710,448,ST-Full,
110.68427,0.18774,449,TT-Full,
110.99237,0.30145,450,ST-TT-Full,
111.14612,0.12750,451,ST-Full,
111.28052,0.12781,452,ST-Full,
111.42767,0.14056,453,ST-Full,
111.74255,0.28796,454,ST-Full,
111.98352,0.11365,455,,
112.15063,0.14008,456,,
112.30524,0.14734,457,,
112.38086,0.06891,458,,
112.50616,0.09955,459,,
112.62000,0.10712,460,,
112.75415,0.02673,461,,
112.80042,0.01978,462,,
112.88074,0.03314,463,,
112.94159,0.03381,464,,
113.45007,0.05969,465,,
113.60449,0.08685,466,Full,
113.89227,0.05981,467,,
114.10669,0.02643,468,,
114.72980,0.11383,469,TT-Full,
114.97742,0.24084,470,TT-Full,
115.25897,0.25470,471,ST-Full,
115.56683,0.30090,472,ST-Full,
115.91565,0.34161,473,ST-Full,
116.27100,0.12775,474,ST-Full,
116.63849,0.36108,475,ST-Full,
116.94727,0.30170,476,ST-Full,
117.16803,0.21417,477,ST-Full,
117.62347,0.44897,478,ST-Full,
117.90509,0.27527,479,ST-Full,
118.42090,0.32739,480,ST-Full,
118.78931,0.36243,481,ST-Full,
119.03687,0.22107,482,ST-Full,
119.26440,0.20087,483,ST-Full,
119.53271,0.24152,484,ST-Full,
120.58405,0.86414,485,ST-Full,
120.90594,0.31537,486,ST-Full,
121.24701,0.33484,487,ST-Full,
121.41473,0.16003,488,ST-Full,
121.79639,0.15387,489,ST-Full,
121.96429,0.16095,490,ST-Full,
122.39294,0.42200,491,ST-Full,
122.74121,0.34155,492,ST-Full,
122.97571,0.18768,493,TT-Full,
123.14258,0.16016,494,Full,
123.45758,0.26752,495,ST-Full,
123.69202,0.22778,496,ST-Full,
124.12750,0.42841,497,ST-Full,
124.34845,0.19373,498,TT-Full,
124.55640,0.20087,499,ST-TT-Full,
125.26654,0.68384,500,ST-Full,
125.61487,0.34161,501,ST-Full,
126.32440,0.46167,502,ST-Full,
127.02148,0.69049,503,ST-Full,
127.28900,0.26080,504,ST-Full,
127.59088,0.29517,505,ST-Full,
127.85162,0.25385,506,ST-Full,
128.27393,0.35486,507,,
128.53534,0.19421,508,ST-Full,
128.83649,0.29449,509,ST-Full,
130.94635,2.10303,510,ST-Full,
131.07404,0.12067,511,ST-Full,
131.40210,0.22070,512,ST-Full,
131.78986,0.38092,513,ST-Full,
132.21942,0.42194,514,ST-Full,
132.46002,0.21423,515,TT-Full,
132.69464,0.22778,516,ST-Full,
132.75507,0.05383,517,Full,
133.16388,0.32153,518,ST-Full,
133.47870,0.30817,519,ST-Full,
134.10168,0.41437,520,ST-Full,
134.48346,0.37555,521,ST-Full,
134.72443,0.21411,522,TT-Full,
134.81165,0.08038,523,ST-Full,
135.34027,0.52185,524,ST-Full,
135.55505,0.18793,525,TT-Full,
135.88922,0.32782,526,TT-Full,
136.13074,0.23456,527,TT-Full,
136.37183,0.13293,528,,
136.48608,0.08685,529,,
136.60663,0.11395,530,,
136.72052,0.08740,531,,
136.91498,0.10718,532,,
137.27643,0.15411,533,ST-TT-Full,
137.47766,0.19470,534,ST-TT-Full,
137.81256,0.30865,535,ST-Full,
138.16663,0.34747,536,ST-Full,
138.46857,0.27454,537,ST-Full,
138.69617,0.14081,538,,
138.80847,0.10553,539,,
138.86633,0.03241,540,,
139.11877,0.12756,541,,
139.29230,0.14685,542,,
139.39960,0.07996,543,,
139.52679,0.12054,544,,
139.66797,0.11340,545,,
139.90894,0.09406,546,,
140.04303,0.08765,547,,
140.19720,0.08716,548,,
140.53186,0.16779,549,TT-Full,
140.65247,0.11395,550,TT-Full,
140.84656,0.08673,551,,
140.95392,0.10034,552,,
141.10126,0.14075,553,,
141.47644,0.18768,554,TT-Full,
141.97894,0.49609,555,TT-Full,
142.31360,0.30804,556,ST-Full,
142.50812,0.18756,557,ST-Full,
143.35162,0.81702,558,TT-Full,
143.66003,0.18134,559,,
143.78033,0.09393,560,,
144.24255,0.27435,561,ST-Full,
144.65131,0.38171,562,ST-Full,
145.33429,0.67633,563,ST-Full,
145.43475,0.09369,564,ST-Full,
146.62091,0.97809,565,ST-Full,
147.01642,0.38916,566,ST-Full,
147.27765,0.15466,567,,
147.37091,0.08691,568,,
147.53223,0.09479,569,,
147.64557,0.10754,570,,
147.96680,0.03271,571,,
148.11462,0.10052,572,,
148.20111,0.08008,573,,
148.30853,0.08020,574,,
148.35577,0.02014,575,,
148.65692,0.13434,576,ST-Full,
149.37372,0.71008,577,TT-Full,
149.60779,0.12671,578,,
149.73499,0.10028,579,,
149.83667,0.09497,580,,
149.89618,0.03357,581,,
150.09698,0.03345,582,,
150.49200,0.18445,583,TT-Full,
150.72656,0.22754,584,TT-Full,
150.99463,0.26123,585,ST-TT-Full,
151.21594,0.19464,586,ST-Full,
151.38324,0.16064,587,ST-Full,
151.71783,0.32831,588,ST-Full,
151.90607,0.18073,589,ST-Full,
152.13336,0.10040,590,ST-Full,
152.34760,0.16711,591,ST-N-Full,
152.64252,0.28827,592,ST-N-Full,
152.83698,0.18781,593,ST-N-Full,
153.02399,0.07990,594,,
153.13123,0.08014,595,,
153.25201,0.11395,596,,
153.89459,0.47412,597,TT-Full,
154.10266,0.12030,598,,
154.22296,0.09375,599,,
154.31738,0.08771,600,,
154.72589,0.40234,601,,
154.85962,0.10712,602,,
155.26263,0.11493,603,TT-Full,
155.54315,0.27496,604,TT-Full,
155.75720,0.08740,605,,
155.91144,0.14758,606,,
156.04523,0.10693,607,,
156.31952,0.08679,608,,
156.38702,0.06061,609,,
156.70831,0.10706,610,TT-Full,
157.63953,0.92444,611,TT-Full,
157.94727,0.28101,612,ST-N-Full,
158.40271,0.44849,613,ST-N-Full,
158.63049,0.22089,614,ST-N-Full,
158.89221,0.25507,615,ST-N-Full,
159.38757,0.48859,616,ST-Full,
159.72351,0.32922,617,ST-Full,
159.84326,0.11407,618,ST-Full,
160.29175,0.42151,619,ST-N-Full,
160.53333,0.23474,620,ST-N-Full,
160.68744,0.14734,621,ST-N-Full,
161.30365,0.61047,622,ST-N-Full,
161.46442,0.15411,623,ST-N-Full,
161.80560,0.31439,624,TT-Full,
161.91949,0.10699,625,TT-Full,
162.60327,0.65662,626,ST-N-Full,
163.09863,0.30865,627,ST-N-Full,
163.42035,0.31500,628,ST-N-Full,
163.67432,0.24695,629,ST-N-Full,
163.90906,0.22778,630,ST-Full,
164.18341,0.26807,631,ST-Full,
164.41119,0.20105,632,TT-Full,
164.57208,0.13379,633,ST-Full,
164.79309,0.19385,634,ST-Full,
165.04803,0.22791,635,ST-Full,
165.23523,0.18085,636,ST-Full,
165.47668,0.23438,637,ST-Full,
165.79828,0.31451,638,ST-Full,
166.06622,0.16101,639,,
166.15973,0.08679,640,,
166.27386,0.08734,641,,
166.38776,0.10724,642,,
166.49487,0.08051,643,,
166.60205,0.10071,644,,
166.91016,0.09979,645,TT-Full,
167.13123,0.21460,646,TT-Full,
167.19104,0.05310,647,TT-Full,
167.39178,0.13324,648,,
167.49274,0.09381,649,,
167.78784,0.16785,650,,
167.87476,0.08044,651,,
168.43713,0.13397,652,TT-Full,
168.77905,0.31506,653,TT-Full,
168.98010,0.09412,654,,
169.14069,0.13391,655,,
169.38135,0.23358,656,,
169.77032,0.03400,657,,
169.95746,0.05945,658,,
170.35284,0.12726,659,,
170.70093,0.11371,660,TT-Full,
170.86865,0.16095,661,TT-Full,
171.70581,0.83075,662,TT-Full,
171.93341,0.14014,663,,
172.04059,0.08032,664,,
172.12805,0.08044,665,,
172.24829,0.09375,666,,
172.36890,0.05316,667,,
172.52338,0.08710,668,,
172.76453,0.03357,669,,
172.92480,0.05304,670,,
173.35358,0.24109,671,TT-Full,
174.56586,1.20569,672,TT-Full,
174.75372,0.08020,673,,
174.98804,0.18744,674,,
175.08887,0.09424,675,,
175.19580,0.10022,676,,
175.49719,0.11407,677,ST-Full,
175.90601,0.40204,678,ST-N-Full,
176.09357,0.18085,679,ST-N-Full,
176.31427,0.21454,680,ST-N-Full,
177.51367,1.17212,681,TT-Full,
177.76111,0.16077,682,,
177.88873,0.10138,683,,
178.00244,0.10687,684,,
178.12970,0.10046,685,,
178.21698,0.08105,686,,
178.27051,0.04681,687,,
178.43079,0.03333,688,,
178.67249,0.21442,689,,
178.93994,0.18060,690,,
179.12793,0.08032,691,,
179.34186,0.08667,692,,
179.52258,0.09320,693,,
179.77771,0.02777,694,,
179.93774,0.11371,695,,
180.40759,0.14117,696,ST-TT-Full,
180.87622,0.46124,697,TT-Full,
181.12408,0.22107,698,ST-N-Full,
181.32501,0.19379,699,ST-Full,
181.48523,0.15350,700,ST-Full,
181.88770,0.37531,701,TT-Full,
182.18243,0.28802,702,TT-Full,
182.30963,0.12048,703,TT-Full,
182.58435,0.24811,704,ST-Full,
182.82513,0.09369,705,,
183.01251,0.05975,706,,
183.48157,0.28149,707,ST-Full,
183.74982,0.24146,708,TT-Full,
184.37988,0.62354,709,ST-TT-Full,
185.03589,0.62933,710,ST-Full,
185.50482,0.44208,711,TT-Full,
185.73993,0.18854,712,TT-Full,
185.96747,0.20166,713,TT-Full,
186.16125,0.18756,714,TT-Full,
186.35522,0.14758,715,TT-Full,
186.52911,0.16711,716,,
186.75031,0.13354,717,,
186.87738,0.08051,718,,
187.00525,0.12109,719,,
187.28601,0.09326,720,,
187.34015,0.04718,721,,
187.59467,0.20789,722,,
187.76154,0.10022,723,,
187.88245,0.09363,724,,
187.97595,0.02625,725,,
188.28442,0.14050,726,,
188.45203,0.12073,727,,
188.54541,0.04688,728,,
188.72668,0.11432,729,,
188.84094,0.10809,730,,
189.87195,0.09943,731,TT-Full,
190.06586,0.16718,732,TT-Full,
190.24030,0.16779,733,,
190.40820,0.10089,734,,
190.56183,0.12708,735,,
190.81604,0.22742,736,,
191.07758,0.15411,737,TT-Full,
191.42615,0.32178,738,TT-Full,
191.64709,0.17407,739,ST-Full,
192.03503,0.38153,740,ST-Full,
192.20966,0.16730,741,ST-Full,
192.49780,0.08044,742,,
192.54443,0.03986,743,,
192.91260,0.18073,744,ST-Full,
193.27484,0.35553,745,ST-Full,
193.64984,0.36823,746,ST-Full,
193.79688,0.14026,747,ST-Full,
194.41394,0.61060,748,ST-Full,
194.68750,0.22699,749,TT-Full,
195.15045,0.45563,750,TT-Full,
195.41168,0.17474,751,,
195.61261,0.09399,752,,
195.72644,0.08722,753,,
195.89368,0.16052,754,,
196.24219,0.14111,755,ST-Full,
196.68433,0.41571,756,ST-Full,
196.86493,0.09406,757,,
196.90533,0.03400,758,,
197.09937,0.08698,759,,
197.23358,0.12775,760,,
197.26691,0.02661,761,,
197.38763,0.09399,762,,
197.48773,0.09338,763,,
197.78284,0.10724,764,,
198.27875,0.12775,765,,
198.38580,0.04034,766,,
199.91937,0.08057,767,TT-Full,
200.14716,0.20111,768,TT-Full,
200.28113,0.12726,769,TT-Full,
200.48877,0.06055,770,,
200.71625,0.12048,771,,
200.78375,0.04041,772,,
200.92413,0.09375,773,,
201.46655,0.33478,774,TT-Full,
201.71460,0.24121,775,TT-Full,
201.89557,0.15363,776,ST-Full,
202.23059,0.30841,777,ST-Full,
202.49127,0.25446,778,ST-Full,
202.73950,0.12048,779,ST-Full,
203.02716,0.28094,780,ST-Full,
203.22821,0.19403,781,ST-Full,
203.41608,0.10040,782,,
204.14624,0.04028,783,ST-Full,
204.33374,0.12067,784,ST-Full,
204.48132,0.12134,785,ST-Full,
204.73553,0.24762,786,ST-Full,
205.00348,0.24115,787,TT-Full,
205.24481,0.21460,788,ST-Full,
205.51270,0.26141,789,ST-Full,
205.86035,0.34094,790,ST-TT-Full,
206.24292,0.37567,791,ST-Full,
206.48383,0.23431,792,ST-TT-Full,
206.76483,0.25403,793,ST-Full,
208.83459,0.06647,794,,
209.54492,0.04047,795,,
209.78577,0.17401,796,,
210.08124,0.04736,797,,
210.54297,0.11389,798,,
210.58337,0.03363,799,,
210.79095,0.12054,800,,
210.96478,0.02692,801,,
211.01166,0.02014,802,,
211.09894,0.06067,803,,
211.28674,0.12122,804,,
211.42664,0.11304,805,,
211.54108,0.10797,806,,
211.67493,0.08698,807,,
211.85602,0.13409,808,,
211.91620,0.05359,809,,
212.06384,0.12122,810,,
212.21112,0.14062,811,,
212.72717,0.50970,812,,
213.04767,0.18109,813,,
213.17542,0.12085,814,,
213.59766,0.39563,815,,
213.83832,0.21405,816,,
214.20026,0.33490,817,,
214.63593,0.42877,818,,
215.06433,0.42169,819,,
215.17181,0.10083,820,,
215.55310,0.35468,821,,
216.55133,0.99133,822,,
216.77216,0.21429,823,,
217.66309,0.88397,824,,
217.79712,0.10681,825,,
218.48041,0.65656,826,,
218.64795,0.14087,827,,
218.85565,0.17950,828,,
219.15009,0.28784,829,,
219.52551,0.36841,830,,
