TIME(2023/11/07 10:36:01.021),FPOGD,FPOGID,AOI,
31.05325,0.10696,162,Full,
31.27451,0.13397,163,,
31.33441,0.05316,164,,
31.41495,0.05359,165,,
31.54916,0.08737,166,,
32.32565,0.14731,167,TT-Full,
32.63388,0.30106,168,TT-Full,
32.79449,0.15393,169,TT-Full,
32.98193,0.12042,170,,
33.26471,0.05457,171,,
33.39078,0.10056,172,,
33.52490,0.10696,173,,
33.80627,0.13400,174,TT-Full,
33.96701,0.13403,175,Full,
34.26154,0.28787,176,TT-Full,
34.50955,0.24121,177,TT-Full,
34.75720,0.24075,178,,
35.05209,0.22797,179,ST-Full,
35.29364,0.23462,180,ST-Full,
35.36002,0.01962,181,,
35.44760,0.08051,182,TT-Full,
36.57263,1.09830,183,ST-Full,
36.84082,0.26172,184,ST-Full,
36.98816,0.14087,185,ST-Full,
37.22266,0.22775,186,ST-Full,
37.40350,0.17462,187,ST-Full,
37.70486,0.29486,188,ST-Full,
37.93311,0.22174,189,ST-Full,
38.16714,0.20792,190,ST-Full,
38.41495,0.24115,191,ST-Full,
38.85040,0.40866,192,ST-Full,
39.01736,0.14020,193,ST-Full,
39.37949,0.35501,194,ST-Full,
39.58047,0.19434,195,ST-Full,
39.74796,0.14093,196,ST-Full,
39.90872,0.15414,197,ST-Full,
40.04257,0.12717,198,ST-Full,
40.19009,0.14096,199,ST-Full,
40.43787,0.22156,200,ST-Full,
40.67926,0.23471,201,ST-Full,
40.80603,0.12033,202,ST-Full,
41.05402,0.20105,203,ST-Full,
41.26834,0.20755,204,ST-Full,
41.58322,0.30835,205,ST-Full,
41.88464,0.29532,206,ST-Full,
42.13879,0.24741,207,ST-N-Full,
42.35336,0.20813,208,ST-Full,
42.60785,0.24814,209,ST-Full,
42.86246,0.22797,210,ST-Full,
43.03006,0.16077,211,ST-Full,
43.53250,0.43524,212,ST-Full,
43.58606,0.04712,213,ST-Full,
43.93414,0.32086,214,ST-Full,
44.25592,0.31503,215,ST-Full,
44.80511,0.54248,216,ST-Full,
45.01956,0.20786,217,ST-Full,
45.21997,0.09344,218,,
45.40805,0.18091,219,,
45.46136,0.02698,220,,
45.82300,0.09341,221,,
46.30542,0.11383,222,TT-Full,
46.62717,0.31503,223,TT-Full,
47.04929,0.11417,224,,
47.19589,0.07971,225,,
47.27026,0.04739,226,,
47.49786,0.02026,227,,
47.83234,0.08704,228,,
48.21393,0.29425,229,TT-Full,
48.40833,0.18692,230,TT-Full,
48.61630,0.10071,231,,
48.77063,0.14786,232,,
48.88690,0.11011,233,,
49.13208,0.18091,234,TT-Full,
49.35339,0.21466,235,TT-Full,
49.57455,0.21466,236,TT-Full,
49.84833,0.26755,237,TT-Full,
50.10977,0.25449,238,,
50.56509,0.44821,239,Full,
50.76599,0.19424,240,,
50.94028,0.08701,241,,
50.99384,0.04697,242,,
51.27563,0.17471,243,,
51.52982,0.20709,244,,
51.68442,0.08774,245,,
52.17972,0.20767,246,ST-Full,
52.36765,0.16129,247,ST-Full,
52.56155,0.18759,248,ST-Full,
52.76950,0.20090,249,ST-Full,
53.03052,0.11426,250,,
53.13791,0.02005,251,,
53.25183,0.02707,252,,
53.33948,0.08093,253,,
53.94147,0.39517,254,TT-Full,
54.40396,0.45596,255,TT-Full,
54.57809,0.16748,256,TT-Full,
54.80597,0.22119,257,TT-Full,
54.98676,0.13431,258,ST-Full,
55.22067,0.20715,259,ST-Full,
55.64963,0.42194,260,ST-Full,
55.85803,0.20172,261,ST-Full,
56.09805,0.09341,262,,
56.19223,0.08688,263,,
56.39316,0.17422,264,,
56.84888,0.08777,265,,
57.02301,0.10757,266,,
57.23041,0.08063,267,,
57.35773,0.10080,268,,
57.45813,0.09378,269,,
57.58511,0.09991,270,,
57.94705,0.09387,271,,
58.08136,0.02679,272,,
58.16843,0.04071,273,ST-N-Full,
58.50311,0.12720,274,TT-Full,
58.71075,0.20096,275,TT-Full,
59.03918,0.32175,276,TT-Full,
59.40732,0.36139,277,TT-Full,
59.61481,0.10022,278,,
59.69550,0.07355,279,,
59.88919,0.08640,280,,
60.00360,0.08719,281,,
60.21143,0.08017,282,,
60.31827,0.10052,283,,
60.56619,0.10046,284,TT-Full,
60.67987,0.08685,285,TT-Full,
61.24973,0.54254,286,,
61.53070,0.27435,287,,
61.73209,0.19492,288,,
62.04004,0.30173,289,,
62.33484,0.22778,290,TT-Full,
62.71661,0.37506,291,TT-Full,
62.81769,0.09442,292,TT-Full,
63.21869,0.37518,293,ST-Full,
63.48724,0.26147,294,ST-Full,
63.66779,0.17438,295,ST-Full,
63.84863,0.09369,296,,
63.96893,0.11371,297,,
64.08978,0.03400,298,,
64.27063,0.13422,299,,
64.48456,0.20789,300,,
64.61182,0.12048,301,,
64.81274,0.09210,302,TT-Full,
65.04718,0.20740,303,TT-Full,
65.14813,0.09412,304,TT-Full,
65.49622,0.30121,305,ST-Full,
65.71698,0.21381,306,ST-Full,
65.83130,0.10803,307,ST-Full,
65.97192,0.13385,308,ST-Full,
66.32703,0.34833,309,ST-Full,
66.56830,0.23486,310,ST-Full,
66.74237,0.16797,311,ST-Full,
66.95667,0.20764,312,ST-Full,
67.07019,0.10712,313,ST-Full,
67.22455,0.14734,314,ST-Full,
67.36530,0.13397,315,ST-Full,
67.66681,0.29553,316,ST-Full,
68.12189,0.44855,317,ST-Full,
68.44312,0.31458,318,ST-Full,
68.71124,0.26111,319,ST-Full,
69.01953,0.14062,320,ST-Full,
69.20056,0.17407,321,ST-Full,
69.32770,0.12079,322,ST-Full,
69.52881,0.19464,323,ST-Full,
69.65613,0.12061,324,ST-Full,
69.89026,0.22791,325,ST-Full,
70.03119,0.13391,326,ST-Full,
70.21155,0.17371,327,ST-Full,
70.46643,0.24768,328,ST-Full,
70.60040,0.12726,329,ST-Full,
70.72760,0.10022,330,ST-Full,
70.98193,0.24744,331,ST-Full,
71.14319,0.15448,332,ST-Full,
71.26367,0.11389,333,ST-Full,
71.49103,0.22101,334,ST-Full,
71.61877,0.12061,335,ST-Full,
71.74640,0.12091,336,ST-Full,
72.02734,0.21460,337,,
72.19440,0.16034,338,TT-Full,
72.38983,0.18884,339,,
72.57660,0.16125,340,Full,
72.83099,0.20746,341,,
73.18567,0.20782,342,TT-Full,
73.33331,0.14093,343,TT-Full,
73.42725,0.08698,344,TT-Full,
74.01001,0.57672,345,,
74.26501,0.24872,346,TT-Full,
74.43829,0.16699,347,TT-Full,
74.76666,0.32117,348,,
74.95404,0.16028,349,Full,
75.33582,0.35443,350,,
75.66412,0.32147,351,,
75.83832,0.16705,352,,
76.13330,0.28821,353,,
76.27344,0.13354,354,,
76.41449,0.13373,355,,
76.62244,0.20074,356,,
77.61377,0.98462,357,Full,
77.84802,0.14771,358,,
77.96887,0.11420,359,,
78.28333,0.16730,360,Full,
78.44440,0.15417,361,Full,
78.60510,0.15405,362,Full,
78.77899,0.08746,363,,
78.92639,0.12079,364,,
79.00665,0.07349,365,,
79.24799,0.05341,366,,
79.54230,0.06683,367,,
79.74335,0.15375,368,TT-Full,
79.91754,0.16724,369,TT-Full,
80.22565,0.30139,370,TT-Full,
80.44720,0.21417,371,TT-Full,
81.09650,0.64282,372,TT-Full,
81.29724,0.19397,373,,
81.88733,0.56268,374,TT-Full,
82.03400,0.14056,375,TT-Full,
82.29553,0.25464,376,TT-Full,
82.51007,0.20795,377,TT-Full,
82.81128,0.29431,378,TT-Full,
83.25330,0.43488,379,TT-Full,
83.50787,0.24774,380,TT-Full,
83.61536,0.10077,381,TT-Full,
83.78949,0.16779,382,TT-Full,
84.45227,0.65637,383,TT-Full,
84.62653,0.12689,384,ST-Full,
84.75403,0.12042,385,ST-Full,
84.97528,0.21454,386,ST-Full,
85.21643,0.17456,387,TT-Full,
85.73224,0.51007,388,TT-Full,
86.03986,0.28088,389,,
86.44873,0.18060,390,ST-Full,
86.79669,0.34113,391,ST-Full,
87.09900,0.29535,392,ST-Full,
87.29248,0.18762,393,ST-Full,
87.46045,0.16089,394,ST-Full,
87.59418,0.12756,395,ST-Full,
87.82880,0.12823,396,,
87.96240,0.12695,397,,
88.27081,0.04059,398,,
88.45807,0.07996,399,,
88.59235,0.08704,400,,
88.74597,0.06708,401,,
88.98761,0.09375,402,,
89.10101,0.10681,403,,
89.12830,0.02014,404,,
89.34222,0.08704,405,,
89.65747,0.02679,406,,
90.02533,0.14069,407,TT-Full,
90.25354,0.22150,408,TT-Full,
90.42139,0.10107,409,,
90.49451,0.06677,410,,
90.60828,0.08691,411,,
90.93011,0.11383,412,,
90.97705,0.02069,413,,
91.10431,0.08038,414,,
91.21765,0.10669,415,,
91.32501,0.08014,416,,
91.49927,0.14709,417,,
91.73364,0.08722,418,TT-Full,
91.90802,0.14752,419,TT-Full,
92.25653,0.34204,420,TT-Full,
92.50427,0.20142,421,ST-Full,
92.67841,0.16742,422,ST-Full,
92.89276,0.18756,423,TT-Full,
93.15375,0.25464,424,TT-Full,
93.34821,0.12726,425,,
93.46832,0.09296,426,,
93.56909,0.09351,427,,
94.46686,0.77026,428,TT-Full,
94.66095,0.12714,429,,
94.76807,0.10046,430,,
94.85516,0.08038,431,,
94.97571,0.09375,432,,
95.25751,0.13464,433,,
95.47144,0.08734,434,,
95.61188,0.11395,435,,
95.75293,0.13464,436,,
95.91370,0.09399,437,,
96.00037,0.08026,438,,
96.06775,0.02032,439,,
96.09460,0.02032,440,,
96.34888,0.08600,441,TT-Full,
97.22656,0.87097,442,TT-Full,
97.42065,0.08698,443,,
97.56152,0.11407,444,,
97.64807,0.08014,445,,
97.81580,0.08032,446,,
98.21124,0.26794,447,,
98.30457,0.04688,448,,
98.51245,0.10083,449,ST-TT-Full,
98.61298,0.09381,450,TT-Full,
98.77325,0.15363,451,TT-Full,
99.06195,0.28131,452,TT-Full,
99.30981,0.22107,453,ST-Full,
99.45673,0.12054,454,Full,
99.56512,0.10132,455,ST-Full,
99.92584,0.35535,456,ST-Full,
100.12653,0.19385,457,ST-Full,
100.34802,0.19434,458,TT-Full,
100.68976,0.33502,459,TT-Full,
100.98407,0.28772,460,TT-Full,
101.15179,0.14062,461,,
101.39294,0.15399,462,,
101.75562,0.09509,463,,
102.08936,0.16736,464,ST-N-Full,
102.25037,0.15430,465,ST-Full,
102.60541,0.34845,466,ST-Full,
102.87286,0.26074,467,ST-Full,
103.06757,0.14789,468,TT-Full,
103.48267,0.40845,469,TT-Full,
104.51404,1.02454,470,TT-Full,
104.74194,0.12054,471,,
104.80225,0.03357,472,,
105.02332,0.15405,473,,
105.22418,0.15405,474,,
105.47894,0.20782,475,,
105.67285,0.08679,476,,
105.76031,0.08063,477,,
105.92798,0.12079,478,,
106.02252,0.08868,479,,
106.11481,0.08655,480,,
106.20911,0.08704,481,,
106.58368,0.16400,482,ST-Full,
106.79858,0.12750,483,,
106.97223,0.14722,484,,
107.25354,0.13373,485,TT-Full,
108.20520,0.94495,486,TT-Full,
108.40619,0.11414,487,,
108.52625,0.11334,488,,
108.64703,0.11359,489,,
109.13574,0.09991,490,TT-Full,
109.25623,0.11371,491,TT-Full,
109.63873,0.37579,492,TT-Full,
109.84589,0.12018,493,,
109.96661,0.11365,494,,
110.08051,0.08710,495,,
110.19440,0.08728,496,,
110.59631,0.17419,497,TT-Full,
110.90497,0.30194,498,TT-Full,
111.23950,0.32837,499,ST-TT-Full,
112.29114,1.04510,500,TT-Full,
112.51215,0.13446,501,,
112.62592,0.10748,502,,
112.85364,0.10071,503,,
112.99408,0.11340,504,,
113.05444,0.03345,505,,
113.30896,0.10724,506,,
113.54376,0.10718,507,,
113.69092,0.12061,508,,
113.97266,0.15442,509,TT-Full,
114.52130,0.54254,510,TT-Full,
114.74951,0.12042,511,,
115.14447,0.14709,512,TT-Full,
115.63367,0.48248,513,TT-Full,
115.82770,0.10736,514,,
115.94806,0.09351,515,,
116.11542,0.16040,516,,
116.24323,0.02063,517,,
116.29657,0.02704,518,,
116.57788,0.15375,519,,
116.79901,0.21417,520,,
117.06024,0.19409,521,,
117.34827,0.14117,522,TT-Full,
117.54230,0.18732,523,TT-Full,
117.70978,0.14014,524,ST-Full,
117.93121,0.19421,525,TT-Full,
118.12524,0.10718,526,,
118.25922,0.04669,527,,
118.44739,0.10138,528,TT-Full,
118.72809,0.27448,529,TT-Full,
118.85535,0.12048,530,TT-Full,
119.04279,0.10010,531,,
119.21045,0.06030,532,,
119.34424,0.02667,533,,
119.57190,0.05994,534,,
119.73291,0.11365,535,,
119.98706,0.08704,536,TT-Full,
120.12793,0.11377,537,TT-Full,
120.36261,0.22815,538,TT-Full,
120.74451,0.35498,539,ST-Full,
120.93854,0.18726,540,ST-Full,
121.15314,0.20813,541,ST-Full,
121.25336,0.09351,542,ST-N-Full,
121.50085,0.14026,543,,
121.65533,0.10754,544,,
121.76202,0.10022,545,,
122.03735,0.08740,546,,
122.34521,0.11615,547,TT-Full,
122.71387,0.36194,548,TT-Full,
122.95477,0.21411,549,ST-N-Full,
123.32373,0.36206,550,ST-N-Full,
123.67169,0.32172,551,TT-Full,
124.00659,0.30804,552,ST-Full,
124.20740,0.19409,553,ST-N-Full,
124.36835,0.15424,554,ST-Full,
124.50183,0.12671,555,ST-N-Full,
124.66272,0.15405,556,ST-Full,
124.79669,0.12689,557,ST-Full,
124.95782,0.15405,558,ST-Full,
125.13837,0.17383,559,ST-Full,
125.34589,0.20068,560,ST-Full,
125.62048,0.26758,561,ST-N-Full,
125.84216,0.21448,562,ST-Full,
125.98938,0.14099,563,ST-Full,
126.15662,0.16058,564,ST-Full,
126.32428,0.16125,565,ST-Full,
126.55151,0.18073,566,ST-Full,
127.10791,0.54926,567,ST-Full,
127.32904,0.21503,568,ST-Full,
127.56348,0.22772,569,ST-Full,
127.68378,0.11359,570,ST-Full,
127.94501,0.23462,571,ST-Full,
128.15942,0.18744,572,ST-Full,
128.33380,0.16748,573,ST-N-Full,
128.46716,0.12732,574,ST-N-Full,
128.64862,0.17438,575,ST-Full,
128.83594,0.18066,576,ST-Full,
129.00989,0.16754,577,ST-N-Full,
129.27802,0.26154,578,ST-Full,
129.50604,0.20093,579,TT-Full,
129.78674,0.27411,580,TT-Full,
130.05518,0.24103,581,,
130.16913,0.10718,582,,
130.39661,0.20093,583,ST-Full,
130.76526,0.36212,584,ST-N-Full,
130.97290,0.20142,585,ST-N-Full,
131.12646,0.14703,586,ST-N-Full,
131.43475,0.30157,587,ST-N-Full,
131.61597,0.17456,588,ST-N-Full,
131.99750,0.37543,589,ST-Full,
132.19147,0.18695,590,ST-Full,
132.41974,0.22119,591,ST-N-Full,
132.64038,0.21436,592,ST-Full,
132.87476,0.22748,593,ST-N-Full,
133.11615,0.23419,594,ST-N-Full,
133.44421,0.32117,595,ST-N-Full,
133.79291,0.34155,596,ST-Full,
134.06732,0.26770,597,ST-N-Full,
134.87134,0.79803,598,ST-Full,
135.15271,0.27466,599,ST-N-Full,
135.49377,0.33459,600,ST-Full,
135.84216,0.24084,601,ST-Full,
136.06317,0.21454,602,ST-Full,
136.23065,0.16028,603,ST-Full,
136.48566,0.18774,604,ST-Full,
137.28241,0.79028,605,ST-Full,
138.04602,0.71692,606,ST-N-Full,
138.39465,0.34198,607,ST-Full,
138.81628,0.41486,608,ST-N-Full,
139.11786,0.17407,609,ST-N-Full,
139.21838,0.09375,610,ST-Full,
139.45306,0.08746,611,,
139.56647,0.10675,612,,
139.70038,0.04639,613,,
140.09576,0.22754,614,TT-Full,
140.23633,0.13373,615,TT-Full,
140.51141,0.24835,616,ST-Full,
140.73248,0.21503,617,ST-Full,
140.99347,0.21411,618,TT-Full,
141.18799,0.16791,619,TT-Full,
141.36200,0.16760,620,TT-Full,
141.56927,0.18042,621,ST-Full,
141.70374,0.12726,622,ST-Full,
141.98450,0.25415,623,ST-N-Full,
142.22559,0.21375,624,TT-Full,
142.39362,0.14069,625,ST-Full,
142.52765,0.12732,626,ST-Full,
142.66132,0.12738,627,ST-Full,
142.90271,0.21454,628,TT-Full,
143.07684,0.16766,629,TT-Full,
143.41797,0.33466,630,TT-Full,
143.94092,0.51611,631,ST-TT-Full,
144.18835,0.16034,632,,
144.28259,0.08728,633,,
144.39624,0.10754,634,,
144.51013,0.08740,635,,
144.68451,0.10742,636,,
145.02539,0.31409,637,,
145.24005,0.12689,638,,
145.37433,0.12769,639,,
145.47461,0.09290,640,,
145.66217,0.10022,641,TT-Full,
146.07776,0.40894,642,TT-Full,
146.28491,0.09998,643,,
146.39209,0.10052,644,,
146.62677,0.14740,645,,
146.65356,0.02008,646,,
146.76074,0.08014,647,,
146.88153,0.11383,648,,
146.98169,0.09369,649,,
147.16229,0.11365,650,TT-Full,
147.31696,0.14764,651,TT-Full,
147.61841,0.29462,652,TT-Full,
147.85260,0.14777,653,,
148.14044,0.26141,654,,
148.28796,0.14069,655,,
148.46906,0.13416,656,,
148.59589,0.12061,657,,
148.85754,0.09418,658,,
149.16541,0.12079,659,TT-Full,
149.51404,0.34192,660,TT-Full,
149.83527,0.29449,661,ST-N-Full,
150.03650,0.17474,662,ST-Full,
150.17719,0.13397,663,ST-Full,
150.29102,0.10718,664,ST-Full,
150.57855,0.26074,665,ST-Full,
150.74664,0.16095,666,ST-Full,
150.92059,0.16736,667,ST-Full,
151.06836,0.14099,668,ST-Full,
151.28857,0.09332,669,,
151.49670,0.14075,670,,
151.78442,0.18066,671,ST-Full,
151.95868,0.16772,672,TT-Full,
152.40082,0.43542,673,TT-Full,
152.58832,0.10046,674,,
152.86273,0.08716,675,,
152.96368,0.09418,676,,
153.08392,0.11377,677,,
153.20441,0.09387,678,,
153.39905,0.16748,679,,
153.55292,0.12671,680,,
153.86743,0.18701,681,,
154.22290,0.16742,682,,
154.53064,0.12036,683,TT-Full,
154.74500,0.20752,684,TT-Full,
155.85022,1.09802,685,TT-Full,
156.10522,0.14758,686,,
156.74805,0.45569,687,TT-Full,
156.86859,0.05341,688,,
157.03650,0.12103,689,,
157.22357,0.14062,690,,
157.46497,0.09399,691,TT-Full,
157.89343,0.42175,692,TT-Full,
158.08765,0.10687,693,,
158.24835,0.13391,694,,
158.41595,0.14026,695,,
158.81091,0.08667,696,,
158.93823,0.08002,697,,
159.00562,0.02075,698,,
159.24652,0.09399,699,,
159.79553,0.18054,700,TT-Full,
160.65991,0.85767,701,TT-Full,
160.87390,0.12671,702,,
160.97467,0.09375,703,,
161.08856,0.08722,704,,
161.18188,0.08667,705,,
161.26965,0.02014,706,,
161.73846,0.08069,707,,
161.82562,0.02051,708,,
162.05951,0.06683,709,,
162.36121,0.11383,710,,
162.50153,0.03333,711,,
163.05084,0.08026,712,,
163.53400,0.21515,713,TT-Full,
163.69446,0.15454,714,TT-Full,
164.75244,1.05133,715,TT-Full,
165.02728,0.26843,716,TT-Full,
165.19458,0.14038,717,ST-Full,
165.42932,0.20789,718,ST-Full,
165.52954,0.09369,719,ST-Full,
165.73065,0.17450,720,TT-Full,
165.91833,0.18140,721,TT-Full,
166.03888,0.11395,722,ST-TT-Full,
166.19934,0.13379,723,ST-Full,
166.50726,0.30121,724,ST-Full,
166.65509,0.14069,725,ST-Full,
166.92932,0.22736,726,ST-Full,
167.21100,0.27490,727,ST-Full,
167.48547,0.22754,728,ST-Full,
167.66608,0.17426,729,ST-Full,
167.75366,0.08087,730,ST-Full,
168.17566,0.39563,731,ST-Full,
168.49005,0.30798,732,ST-Full,
168.63745,0.14081,733,ST-Full,
168.75842,0.11414,734,ST-Full,
169.16040,0.25488,735,TT-Full,
169.57556,0.40863,736,TT-Full,
169.82990,0.24805,737,TT-Full,
170.67413,0.83728,738,ST-TT-Full,
171.10956,0.42926,739,ST-Full,
171.39062,0.25476,740,ST-Full,
171.53815,0.14081,741,ST-Full,
171.83270,0.28802,742,ST-Full,
172.35541,0.51599,743,ST-Full,
172.54919,0.18732,744,ST-Full,
173.02490,0.46893,745,ST-Full,
173.67493,0.62311,746,ST-Full,
173.94940,0.10693,747,ST-Full,
174.25751,0.30133,748,ST-Full,
174.57251,0.26825,749,ST-Full,
174.85333,0.27417,750,ST-Full,
175.08807,0.20758,751,TT-Full,
175.34955,0.25476,752,ST-TT-Full,
175.86536,0.48895,753,ST-Full,
176.13995,0.24792,754,ST-TT-Full,
176.27368,0.12683,755,TT-Full,
176.46814,0.12726,756,,
176.60175,0.12726,757,,
176.69568,0.08698,758,,
176.78912,0.08612,759,,
176.95703,0.16052,760,,
177.09113,0.10718,761,,
177.20508,0.10724,762,,
177.31195,0.10028,763,,
177.52661,0.20795,764,,
177.59351,0.06024,765,,
177.74725,0.10693,766,,
177.92847,0.09436,767,,
178.03540,0.08063,768,,
178.18292,0.12048,769,,
178.28320,0.09351,770,,
178.38342,0.09344,771,,
178.47766,0.08752,772,,
178.75885,0.13397,773,,
178.85260,0.04718,774,,
179.23462,0.21484,775,,
179.36169,0.12054,776,,
179.50897,0.14093,777,,
179.55615,0.02051,778,,
179.60284,0.02039,779,,
179.70990,0.02020,780,,
180.03809,0.12000,781,,
180.49371,0.12744,782,TT-Full,
180.73505,0.23456,783,TT-Full,
180.98962,0.24805,784,TT-Full,
181.26404,0.24805,785,ST-Full,
181.43817,0.16730,786,ST-Full,
181.75970,0.31482,787,ST-Full,
182.22833,0.26105,788,TT-Full,
182.40961,0.09363,789,,
182.52997,0.09375,790,,
182.73065,0.15350,791,,
182.97229,0.21429,792,,
183.43414,0.45532,793,,
183.57495,0.13422,794,,
183.62183,0.04022,795,,
183.81635,0.02692,796,,
183.90283,0.01953,797,,
183.97040,0.02081,798,,
184.00385,0.02722,799,,
184.21814,0.08698,800,,
184.43927,0.13428,801,,
185.20972,0.10083,802,,
185.28296,0.02710,803,,
186.94415,0.40857,804,TT-Full,
187.05780,0.10687,805,TT-Full,
187.29230,0.16748,806,,
187.42682,0.10730,807,,
188.12311,0.12750,808,TT-Full,
188.47180,0.34198,809,ST-TT-Full,
188.67267,0.17468,810,ST-Full,
189.24200,0.56274,811,ST-Full,
189.32874,0.08057,812,ST-Full,
189.50317,0.16742,813,TT-Full,
189.81079,0.30109,814,ST-TT-Full,
190.11267,0.11401,815,,
190.60175,0.16083,816,ST-Full,
190.96960,0.36115,817,TT-Full,
191.20398,0.22717,818,ST-TT-Full,
191.50598,0.29517,819,ST-TT-Full,
191.73376,0.22070,820,TT-Full,
191.89404,0.15411,821,TT-Full,
192.24957,0.32831,822,ST-Full,
192.63800,0.38196,823,ST-Full,
192.85913,0.19489,824,TT-Full,
193.36749,0.50183,825,ST-TT-Full,
193.66254,0.28766,826,ST-Full,
193.97736,0.30823,827,ST-Full,
194.47339,0.30817,828,ST-TT-Full,
195.03564,0.53546,829,ST-Full,
195.31714,0.27435,830,ST-Full,
